veil-color,habitat,ring-type,cap-shape,spore-print-color,cap-color,gill-attachment,veil-type,gill-color,gill-spacing,cap-surface,class
3,3,3,0,7,3,0,0,9,4,12,No
3,3,3,3,7,1,0,0,9,4,12,No
3,3,3,0,7,1,0,0,9,4,12,No
3,3,3,2,7,1,0,0,9,4,12,No
3,4,3,0,7,3,2,0,9,4,12,No
3,4,3,2,7,3,2,0,9,4,12,No
3,4,3,0,7,3,0,0,9,4,12,No
3,3,3,2,7,3,0,0,9,4,12,No
3,3,3,3,7,1,2,0,9,4,12,No
3,3,3,3,7,3,0,0,9,4,12,No
3,4,3,3,7,1,2,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,3,3,3,7,1,2,0,9,4,12,No
3,4,3,2,7,1,0,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,3,3,0,7,1,0,0,9,4,12,No
3,4,3,0,7,3,0,0,9,4,12,No
3,3,3,2,7,1,2,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,4,3,2,7,1,2,0,9,4,12,No
3,3,3,0,7,3,0,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,4,3,2,7,3,0,0,9,4,12,No
3,4,3,2,7,1,0,0,9,4,12,No
3,4,3,0,7,1,0,0,9,4,12,No
3,4,3,2,7,1,0,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,3,3,2,7,1,2,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,4,3,0,7,1,0,0,9,4,12,No
3,4,3,0,7,3,0,0,9,4,12,No
3,4,3,3,7,3,0,0,9,4,12,No
3,4,3,0,7,3,0,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,4,3,0,7,3,0,0,9,4,12,No
3,3,3,3,7,1,0,0,9,4,12,No
3,3,3,3,7,3,0,0,9,4,12,No
3,3,3,2,7,1,2,0,9,4,12,No
3,3,3,3,7,1,2,0,9,4,12,No
3,4,3,0,7,3,2,0,9,4,12,No
3,4,3,3,7,1,0,0,9,4,12,No
3,4,3,3,7,1,2,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,3,3,3,7,1,0,0,9,4,12,No
3,4,3,2,7,1,2,0,9,4,12,No
3,3,3,2,7,1,2,0,9,4,12,No
3,4,3,0,7,1,0,0,9,4,12,No
3,3,3,0,7,3,0,0,9,4,12,No
3,4,3,3,7,1,0,0,9,4,12,No
3,3,3,2,7,1,2,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,3,3,2,7,3,2,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,3,3,3,7,1,2,0,9,4,12,No
3,3,3,2,7,3,0,0,9,4,12,No
3,3,3,3,7,1,0,0,9,4,12,No
3,4,3,0,7,3,0,0,9,4,12,No
3,3,3,2,7,3,0,0,9,4,12,No
3,4,3,2,7,3,2,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,4,3,0,7,3,2,0,9,4,12,No
3,3,3,0,7,3,0,0,9,4,12,No
3,3,3,3,7,3,0,0,9,4,12,No
3,4,3,2,7,3,2,0,9,4,12,No
3,3,3,3,7,3,2,0,9,4,12,No
3,3,3,3,7,1,0,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,4,3,0,7,3,2,0,9,4,12,No
3,3,3,0,7,3,2,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,3,3,0,7,1,0,0,9,4,12,No
3,3,3,0,7,3,2,0,9,4,12,No
3,3,3,2,7,1,2,0,9,4,12,No
3,4,3,2,7,1,0,0,9,4,12,No
3,4,3,3,7,3,0,0,9,4,12,No
3,3,3,3,7,3,2,0,9,4,12,No
3,3,3,3,7,1,0,0,9,4,12,No
3,4,3,0,7,3,0,0,9,4,12,No
3,4,3,2,7,1,0,0,9,4,12,No
3,4,3,2,7,1,0,0,9,4,12,No
3,4,3,2,7,3,0,0,9,4,12,No
3,3,3,0,7,3,2,0,9,4,12,No
3,4,3,0,7,3,0,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,3,3,2,7,3,0,0,9,4,12,No
3,3,3,3,7,3,2,0,9,4,12,No
3,4,3,3,7,1,0,0,9,4,12,No
3,3,3,3,7,3,2,0,9,4,12,No
3,3,3,2,7,3,0,0,9,4,12,No
3,3,3,3,7,1,0,0,9,4,12,No
3,4,3,3,7,1,2,0,9,4,12,No
3,4,3,2,7,3,0,0,9,4,12,No
3,4,3,2,7,1,0,0,9,4,12,No
3,4,3,0,7,1,2,0,9,4,12,No
3,4,3,0,7,3,0,0,9,4,12,No
3,3,3,3,7,3,0,0,9,4,12,No
3,4,3,2,7,3,2,0,9,4,12,No
3,4,3,2,7,1,2,0,9,4,12,No
3,3,3,0,7,3,2,0,9,4,12,No
3,3,3,0,7,3,0,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,4,3,3,7,3,0,0,9,4,12,No
3,4,3,3,7,1,0,0,9,4,12,No
3,3,3,0,7,3,2,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,3,3,2,7,3,2,0,9,4,12,No
3,4,3,2,7,1,0,0,9,4,12,No
3,4,3,2,7,1,2,0,9,4,12,No
3,3,3,0,7,1,0,0,9,4,12,No
3,3,3,2,7,1,2,0,9,4,12,No
3,3,3,3,7,3,2,0,9,4,12,No
3,3,3,3,7,3,0,0,9,4,12,No
3,3,3,2,7,1,0,0,9,4,12,No
3,3,3,3,7,1,0,0,9,4,12,No
3,3,3,2,7,3,2,0,9,4,12,No
3,3,3,3,7,1,2,0,9,4,12,No
3,3,3,0,7,1,0,0,9,4,12,No
3,4,3,2,7,1,0,0,9,4,12,No
3,4,3,0,7,1,2,0,9,4,12,No
3,3,3,0,7,1,0,0,9,4,12,No
3,4,3,0,7,1,2,0,9,4,12,No
3,4,3,0,7,3,2,0,9,4,12,No
3,4,3,2,7,1,0,0,9,4,12,No
3,4,3,2,7,3,2,0,9,4,12,No
3,3,3,0,7,3,0,0,9,4,12,No
3,4,3,2,7,3,2,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,3,3,2,7,3,0,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,4,3,2,7,1,0,0,9,4,12,No
3,4,3,2,7,3,0,0,9,4,12,No
3,4,3,0,7,1,2,0,9,4,12,No
3,3,3,3,7,1,2,0,9,4,12,No
3,4,3,0,7,3,2,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,4,3,0,7,3,2,0,9,4,12,No
3,3,3,0,7,3,2,0,9,4,12,No
3,4,3,2,7,3,2,0,9,4,12,No
3,4,3,2,7,3,0,0,9,4,12,No
3,3,3,2,7,3,0,0,9,4,12,No
3,3,3,0,7,3,2,0,9,4,12,No
3,4,3,3,7,1,0,0,9,4,12,No
3,3,3,3,7,3,2,0,9,4,12,No
3,4,3,2,7,3,0,0,9,4,12,No
3,4,3,2,7,3,2,0,9,4,12,No
3,3,3,3,7,1,0,0,9,4,12,No
3,3,3,0,7,3,2,0,9,4,12,No
3,3,3,2,7,1,2,0,9,4,12,No
3,4,3,3,7,3,0,0,9,4,12,No
3,3,3,3,7,1,2,0,9,4,12,No
3,3,3,2,7,3,0,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,3,3,3,7,3,2,0,9,4,12,No
3,4,3,0,7,1,2,0,9,4,12,No
3,3,3,3,7,3,0,0,9,4,12,No
3,3,3,0,7,3,2,0,9,4,12,No
3,3,3,3,7,1,2,0,9,4,12,No
3,3,3,3,7,1,0,0,9,4,12,No
3,3,3,3,7,1,2,0,9,4,12,No
3,3,3,2,7,3,0,0,9,4,12,No
3,4,3,3,7,1,0,0,9,4,12,No
3,4,3,2,7,1,2,0,9,4,12,No
3,4,3,2,7,1,2,0,9,4,12,No
3,3,3,3,7,1,0,0,9,4,12,No
3,4,3,2,7,1,2,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,3,3,2,7,1,2,0,9,4,12,No
3,4,3,3,7,1,2,0,9,4,12,No
3,4,3,3,7,1,0,0,9,4,12,No
3,4,3,3,7,1,0,0,9,4,12,No
3,4,3,2,7,3,2,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,12,No
3,3,3,2,7,3,0,0,9,4,12,No
3,4,3,3,7,1,0,0,9,4,12,No
3,4,3,2,7,1,0,0,9,4,12,No
3,4,3,2,7,1,0,0,9,4,12,No
3,3,3,3,7,1,2,0,9,4,12,No
3,4,3,2,7,3,2,0,9,4,12,No
3,3,3,0,7,1,0,0,9,4,12,No
3,3,3,0,7,3,2,0,9,4,12,No
3,4,3,2,7,1,2,0,9,4,12,No
3,3,3,3,7,1,2,0,9,4,12,No
3,4,3,3,7,3,0,0,9,4,12,No
3,4,3,0,7,1,2,0,9,4,12,No
3,4,3,2,7,3,0,0,9,4,12,No
3,4,3,2,7,1,2,0,9,4,12,No
3,3,3,2,7,3,0,0,9,4,12,No
3,3,3,0,7,3,0,0,9,4,12,No
3,3,3,0,7,3,0,0,9,4,12,No
3,4,3,3,7,1,0,0,9,4,12,No
3,4,3,3,7,1,2,0,9,4,12,No
3,3,3,0,7,1,0,0,9,4,12,No
3,4,3,2,7,3,0,0,9,4,12,No
3,4,3,3,7,1,2,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,3,3,3,7,3,2,0,9,4,12,No
3,3,3,3,7,1,0,0,9,4,12,No
3,3,3,2,7,3,0,0,9,4,12,No
3,4,3,2,7,3,0,0,9,4,12,No
3,3,3,0,7,1,0,0,9,4,12,No
3,4,3,2,7,3,2,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,4,3,3,7,1,2,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,3,3,2,7,1,0,0,9,4,12,No
3,3,3,0,7,3,2,0,9,4,12,No
3,3,3,0,7,1,0,0,9,4,12,No
3,4,3,2,7,1,2,0,9,4,12,No
3,3,3,0,7,1,2,0,9,4,12,No
3,3,3,3,7,1,0,0,9,4,12,No
3,4,3,3,7,3,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,2,4,6,Yes
3,3,3,2,7,3,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,3,3,2,7,3,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,3,3,2,7,3,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,3,3,2,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,4,3,3,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,3,3,2,7,3,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,2,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,3,3,3,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,4,3,2,7,1,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,4,3,3,7,3,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,9,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,3,3,3,7,1,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,3,3,2,7,3,2,0,2,4,6,Yes
3,4,3,2,7,3,2,0,9,4,6,Yes
3,3,3,3,7,3,2,0,9,4,6,Yes
3,4,3,2,7,3,2,0,2,4,6,Yes
3,4,3,3,7,1,2,0,2,4,6,Yes
3,3,3,2,7,1,2,0,9,4,6,Yes
